MOF,rigid,snap_0,snap_1,snap_2,snap_3,snap_4,snap_5,snap_6,snap_7,snap_8,snap_9,snap_10
GAXWEJ_clean_min_charges,0.176989507,0.207104092,0.205913866,0.201488906,0.200252315,0.194998811,0.199584952,0.204945259,0.202490538,0.199072228,0.206328165,0.209687499
GAYFUJ_clean_min_charges,0.165982021,0.179048593,0.179973776,0.178367398,0.180976781,0.17812404,0.180655899,0.183404531,0.181024268,0.178222641,0.180655899,0.181260393
GIDKOU_clean_min_charges,0.132147372,0.630613115,0.63689909,0.563230298,0.59929617,0.622145176,0.621150499,0.657835152,0.653845642,0.615522479,0.592918102,0.612569249
GIHBII_clean_min_charges,0.037936432,0.494217605,0.445333564,0.453211236,0.453211236,0.480860544,0.52072806,0.478086108,0.505404646,0.43627431,0.451285586,0.518964655
GIMSIG_clean_min_charges,0.171026449,0.150659284,0.149341777,0.148639503,0.148629609,0.152599111,0.150372775,0.149368377,0.148434131,0.148999376,0.147292453,0.151754996
GINLIA_clean_min_charges,0.194812557,0.219325423,0.216456174,0.217246821,0.216797687,0.2173401,0.217278248,0.214559939,0.217246821,0.215500657,0.216843877,0.215500657
GITWIQ_clean_min_charges,0.17096205,0.179337829,0.1766988,0.177247926,0.174070439,0.174907797,0.176596682,0.173235688,0.178983578,0.174070439,0.176007591,0.179337829
GIZJOP_clean_min_charges,0.099528614,0.184419687,0.187389282,0.194818266,0.194679535,0.184430253,0.186336974,0.191248535,0.190555945,0.194818266,0.192633055,0.188745048
GOMRAC_clean_min_charges,0.045461853,0.072057467,0.07211109,0.073557549,0.073283636,0.073532264,0.075650783,0.071827743,0.079071429,0.0794776,0.068513598,0.071694874
GOMREG_clean_min_charges,0.020780225,0.092223188,0.099313756,0.100745239,0.103499843,0.107873518,0.10069694,0.101561995,0.098333948,0.108471025,0.097441224,0.096774086
GULPIN_clean_min_charges,0.360779667,0.287578116,0.286872585,0.225766787,0.280113319,0.278793095,0.250725128,0.269227931,0.270878537,0.25156175,0.300776295,0.271419375
GUWDUY_clean_min_charges,0.145700825,0.227625183,0.230653274,0.217133924,0.224638174,0.231232034,0.231728072,0.2272033,0.226987523,0.224638174,0.230676894,0.221187691
GUXLIU_clean_min_charges,2.744831241,0.928711551,0.773448572,0.6977998,0.6977998,0.6977998,0.928711551,0.6977998,0.6977998,0.6977998,0.928711551,0.928711551
GUYLUI01_clean_min_charges,0.27042542,1.568374012,1.311611296,1.568374012,1.568374012,1.311611296,1.038835788,1.311611296,1.311611296,1.568374012,1.568374012,1.568374012
GUYLUI_clean_min_charges,0.260550916,0.795047182,0.727181714,0.789971938,0.789971938,0.77872092,0.810795501,0.935190739,0.789971938,0.789971938,0.845523827,0.751192702
HABRIN_clean_min_charges,0.789990543,0.471731765,0.445919854,0.465981527,0.465981527,0.445919854,0.436204541,0.465981527,0.465981527,0.465981527,0.445363764,0.465981527
HAFQUC_clean_min_charges,0.208531006,0.210076823,0.211024339,0.212823232,0.216595732,0.208233338,0.215891052,0.211217699,0.210516922,0.216595732,0.215891052,0.214897682
HAKWUM_clean_min_charges,0,1.01386099,1.141201244,1.025430457,1.143841221,1.037285458,0.968309793,0.960779775,1.022204764,1.041661278,1.084263902,1.01386099
HAMJOW_clean_min_charges,0.201205398,0.217417431,0.215959814,0.214482153,0.219083827,0.219233597,0.223295897,0.219233597,0.219893222,0.21772202,0.219211361,0.221975849
HEGJUZ_clean_min_charges,0.17596396,0.167373165,0.175501862,0.166398696,0.168555106,0.172254877,0.172693666,0.175792546,0.166398696,0.166131075,0.169883305,0.170174963
HICVUM_clean_min_charges,0.17385882,0.229041775,0.222435474,0.226858102,0.229853899,0.221454263,0.227812225,0.225381199,0.22054131,0.228472173,0.222884544,0.228130629
HIFTOG01_clean_min_charges,0.391724587,0.398582543,0.395435849,0.396986068,0.396275711,0.399120316,0.397635625,0.398329387,0.396376847,0.398141884,0.397445222,0.396828442
HIFTOG02_clean_min_charges,0.180824655,0.204598455,0.198186505,0.206727706,0.202338687,0.203818992,0.20373582,0.200492728,0.20327072,0.205711605,0.205812351,0.198757552
HIFTOG_clean_min_charges,0.18076354,0.231454,0.145745,0.124785,0.214574,0.231487,0.156874,0.265474,0.198745,0.245178,0.126479,0.249674
